2023-11-12 02:34:22,830 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-12 02:34:22,835 INFO    MainThread:32371 [wandb_init.py:_resume_backend():443] resuming backend
2023-11-12 02:34:22,837 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-12 02:34:22,837 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-12 02:34:22,841 INFO    MainThread:32371 [wandb_init.py:_resume_backend():443] resuming backend
2023-11-12 02:34:24,396 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-12 02:34:24,396 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-12 02:34:24,399 INFO    MainThread:32371 [wandb_init.py:_resume_backend():443] resuming backend
2023-11-12 02:34:27,072 INFO    MainThread:32371 [wandb_watch.py:watch():51] Watching
2023-11-12 02:34:27,074 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-12 02:34:27,074 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-12 02:34:27,078 INFO    MainThread:32371 [wandb_init.py:_resume_backend():443] resuming backend
2023-11-12 02:34:27,079 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-12 02:34:27,079 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-12 02:34:27,081 INFO    MainThread:32371 [wandb_init.py:_resume_backend():443] resuming backend
2023-11-12 02:41:43,472 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-12 02:41:43,473 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-12 02:41:43,481 INFO    MainThread:32371 [wandb_init.py:_resume_backend():443] resuming backend
2023-11-12 02:41:43,483 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-12 02:41:43,483 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-12 02:41:43,487 INFO    MainThread:32371 [wandb_init.py:_resume_backend():443] resuming backend
2023-11-12 02:44:14,816 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-12 02:44:14,816 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-12 02:44:14,820 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-12 02:44:14,821 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
2023-11-13 16:57:41,354 INFO    MainThread:32371 [wandb_init.py:_resume_backend():443] resuming backend
2023-11-13 16:57:43,069 INFO    MainThread:32371 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-13 16:57:43,069 INFO    MainThread:32371 [wandb_init.py:_pause_backend():438] pausing backend
